Date,Open,High,Low,Close,Volume
7/4/2018,371,372,367,368,130
7/5/2018,368,368,357.5,360,363
7/6/2018,360,369,360,368,1096
7/9/2018,368,372.5,364,371,581
7/10/2018,370,373.5,366,369,1048
7/11/2018,368,377,367,377,726
7/12/2018,374,380,374,377.5,220
7/13/2018,377.5,381,376,377.5,319
7/16/2018,377,379,375.5,377,89
7/17/2018,379.5,383,375,383,723
7/18/2018,381.5,384,377,382,491
7/19/2018,380,380.5,374,378,643
7/20/2018,378,382,372.5,381,355
7/23/2018,377,380.5,377,378.5,456
7/24/2018,378,380.5,376,378,308
7/25/2018,379,381,376.5,378,83
7/26/2018,380,381,377.5,378,167
7/27/2018,378.5,379.5,373,379.5,249
7/30/2018,379.5,385,379,383.5,493
7/31/2018,383,387,382.5,384,627
8/1/2018,384.5,387,384.5,385,483
8/2/2018,384.5,386.5,378,383.5,244
8/3/2018,380.5,383.5,378.5,383,254
8/6/2018,380.5,380.5,378,379,80
8/7/2018,383,383,378.5,380,141
8/8/2018,377,380.5,369,370,195
8/9/2018,371,374.5,369.5,369.5,590
8/10/2018,369.5,370,363.5,366,167
8/13/2018,366.5,372,360.5,361,460
8/14/2018,362,374,362,374,563
8/15/2018,370,375,367,374,358
8/16/2018,374,381.5,369,378,415
8/17/2018,377,379,372.5,376.5,343
8/20/2018,377,379,373,376,281
8/21/2018,368,372,365,365,171
8/22/2018,365,370.5,362,365,254
8/23/2018,362.5,364.5,358,362.5,194
8/24/2018,362,364,357,363.5,339
8/27/2018,363.5,363.5,359,361.5,170
8/28/2018,362.5,367,360,360.5,175
8/29/2018,360.5,364.5,360,360.5,256
8/30/2018,362,364.5,360.5,360.5,227
8/31/2018,360.5,371,358,369,860
9/3/2018,372,374.5,368,369,361
9/4/2018,366.5,369,364,366,177
9/5/2018,366,369.5,361,362,347
9/6/2018,360,362,353,362,736
9/7/2018,365,367.5,357,367,494
9/10/2018,365.5,367,361,364.5,211
9/11/2018,365.5,366,361.5,363.5,185
9/12/2018,365,365,363,363.5,140
9/13/2018,363,364.5,361,361,146
9/14/2018,364.5,373.5,364.5,372,577
9/17/2018,371,375,370,372,294
9/18/2018,369.5,372.5,366.5,372,370
9/19/2018,373.5,397,373.5,397,1478
9/20/2018,398,420,398,415,3984
9/21/2018,412.5,441.5,410,439,2042
9/25/2018,442,447.5,441,446,2323
9/26/2018,450,458,441.5,452.5,2054
9/27/2018,453.5,460,453.5,457.5,1409
9/28/2018,462,464,459,462.5,1832
10/1/2018,464,469,464,467.5,1094
10/2/2018,469,478,469,477,2210
10/3/2018,483.5,485,482.5,485,1748
10/4/2018,488,492,485,492,2207
10/5/2018,495,498.5,462,497,4405
10/8/2018,498,505,481,504,3139
10/9/2018,505,511,504,511,2112
10/11/2018,490,496,468,471.5,3463
10/12/2018,479.5,487,478,487,3524
10/15/2018,490,500,488,500,2086
10/16/2018,509,510,503,510,1293
10/17/2018,514,519,514,518,2080
10/18/2018,522,526,521,526,1584
10/19/2018,528,538,528,537,3516
10/22/2018,503,538,483.5,483.5,6060
10/23/2018,435.5,435.5,435.5,435.5,735
10/24/2018,392,392,392,392,419
10/25/2018,353,353,353,353,127
10/26/2018,318,318,318,318,181
10/29/2018,286.5,286.5,286.5,286.5,97
10/30/2018,258,258,258,258,108
10/31/2018,232.5,232.5,232.5,232.5,260
11/1/2018,209.5,209.5,209.5,209.5,141
11/2/2018,189,189,189,189,325
11/5/2018,170.5,170.5,170.5,170.5,334
11/6/2018,153.5,153.5,153.5,153.5,235
11/7/2018,138.5,138.5,138.5,138.5,147
11/8/2018,125,125,125,125,14820
11/9/2018,137.5,137.5,137.5,137.5,5422
11/12/2018,151,151,151,151,2977
11/13/2018,166,166,136,136,10347
11/14/2018,149.5,149.5,135.5,149.5,2849
11/15/2018,146,151,146,150,1715
11/16/2018,150,150,135,135,1856
11/19/2018,126.5,135,126,134,1539
11/20/2018,135,142,135,142,1122
11/21/2018,141,146,141,144,826
11/22/2018,144,148,142.5,148,931
11/23/2018,151,162.5,150.5,162,1872
11/26/2018,161,164,146,152.5,5423
11/27/2018,150,159.5,150,157,3143
11/28/2018,157.5,164.5,157,161.5,2986
11/29/2018,163,166,156,158,3024
11/30/2018,159,162,158,160,1646
12/3/2018,163.5,167,162,167,3186
12/4/2018,168,174.5,165.5,165.5,4465
12/5/2018,163,163.5,152,158,3612
12/6/2018,155,156.5,147.5,149.5,3168
12/7/2018,163,164,163,164,1060
12/10/2018,167.5,176,167.5,175,6543
12/11/2018,179,180.5,171,172,3576
12/12/2018,173.5,175,170.5,171,2080
12/13/2018,172.5,175.5,170,171,2078
12/14/2018,170.5,170.5,160,162.5,3366
12/17/2018,164.5,167,159.5,165.5,1382
12/18/2018,167,169,164.5,165,1590
12/19/2018,165.5,166,160,161,1379
12/20/2018,160,162,155,156,1464
12/21/2018,154.5,157,146,155,2028
12/22/2018,153.5,159,153,158.5,618
12/24/2018,158.5,163,158.5,160,984
12/25/2018,157,159,155,156,811
12/26/2018,158.5,159,151.5,151.5,978
12/27/2018,156,156,152.5,152.5,877
12/28/2018,153,154,151,152,691
